Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
2025-11-06,NA,Երևան,Ավան,32098080,84000,55,0,583601,2,"=""10/13""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wd24
2025-11-02,NA,Երևան,Մալաթիա Սեբաստիա,42033200,110000,76,0,553068,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wdy6
2025-11-02,NA,Երևան,Քանաքեռ Զեյթուն,74513400,195000,95,0,784351,3,"=""1/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqer-zeytunum--wdyq
2025-10-10,2025-10-29,Երևան,Կենտրոն,229272000,600000,130,0,1763630,3,"=""3/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--we8y
2025-07-28,2025-11-03,Երևան,Արաբկիր,102000000,266931,112,0,910714,3,"=""13/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qtn5
2025-10-09,2025-11-05,Երևան,Քանաքեռ Զեյթուն,31333840,82000,66,0,474755,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--we1h
2025-11-05,NA,Երևան,Նոր Նորք,43943800,115000,115,0,382120,3,"=""3/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-2-rd-masivum--wdps
2025-11-04,NA,Երևան,Արաբկիր,64960400,170000,65,0,999390,2,"=""12/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wdbf
2025-11-04,NA,Երևան,Դավթաշեն,45854400,120000,65,0,705452,3,"=""6/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wdbi
2025-11-04,NA,Երևան,Քանաքեռ Զեյթուն,41268960,108000,67,0,615954,2,"=""9/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-qanaqer-zeytunum--wdb1
2025-11-04,NA,Երևան,Մալաթիա Սեբաստիա,33626560,88000,67,0,501888,2,"=""2/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--wdu8
2025-11-06,NA,Երևան,Դավթաշեն,42033200,110000,50,0,840664,2,"=""5/8""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wdnj
2025-10-12,2025-11-02,Երևան,Արաբկիր,40886840,107000,56,0,730122,2,"=""13/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wehi
2025-09-02,2025-11-06,Երևան,Դավթաշեն,27130520,71000,40,0,678263,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--wwbd
2025-10-16,2025-11-05,Երևան,Կենտրոն,164311600,430000,110,0,1493741,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wes8
2025-11-02,NA,Երևան,Նորք Մարաշ,49675600,130000,64,0,776181,3,"=""10/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-norq-marashum--wd88
2025-11-04,NA,Երևան,Դավթաշեն,45854400,120000,65,0,705452,3,"=""6/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wduw
2025-11-02,NA,Երևան,Նորք Մարաշ,76424000,200000,73,0,1046904,3,"=""10/11""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-norq-marashum--wdyl
2025-11-05,NA,Երևան,Նոր Նորք,29041120,76000,58,0,500708,2,"=""4/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-1-in-masivum--wdr3
2025-11-04,NA,Երևան,Արաբկիր,52350440,137000,75,0,698005,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wdmc
2025-09-23,2025-11-07,Երևան,Արաբկիր,51204080,134000,75,0,682721,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wg7v
2025-07-30,2025-11-13,Երևան,Նորք Մարաշ,43943800,115000,62,0,708770,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-norq-marashum--w4g3
2025-11-04,NA,Երևան,Արաբկիր,84066400,220000,71,0,1184033,3,"=""8/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wdbb
2025-11-04,NA,Երևան,Արաբկիր,35537160,93000,54,0,658095,1,"=""3/9""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wdby
2025-11-04,NA,Երևան,Ավան,36683520,96000,65,0,564361,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--wdbd
2025-09-11,2025-11-05,Երևան,Նոր Նորք,37447760,98000,68,0,550702,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-5-rd-masivum--wgw4
2025-11-04,NA,Երևան,Ավան,36683520,96000,65,0,564361,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--wduf
2025-10-03,2025-11-05,Երևան,Էրեբունի,25984160,68000,45,0,577425,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-erebunium--w60t
2024-11-13,2025-11-02,Երևան,Արաբկիր,22927200,60000,36,0,636866,1,"=""3/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--qcc1
2025-11-01,NA,Երևան,Քանաքեռ Զեյթուն,49293480,129000,77,0,640175,3,"=""1/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wdxv
2025-06-04,2025-10-27,Երևան,Կենտրոն,79480960,208000,86,0,924197,3,"=""11/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q7wa
2024-09-17,2025-10-27,Երևան,Կենտրոն,126099600,330000,124,0,1016932,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q1sb
2025-10-08,2025-11-06,Երևան,Արաբկիր,43943800,115000,63,0,697520,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--we6v
2025-07-14,2025-11-05,Երևան,Շենգավիթ,34390800,90000,63,0,545885,2,"=""3/3""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-3-rd-masum--qlar
2025-11-05,NA,Երևան,Դավթաշեն,40122600,105000,50,0,802452,2,"=""5/8""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wdpf
2025-02-17,2025-10-31,Երևան,Ավան,40122600,105000,89,0,450815,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--q3ra
2025-10-31,2025-11-06,Երևան,Նոր Նորք,27894760,73000,66,0,422647,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-7-rd-masivum--wdeu
2025-10-18,2025-11-07,Երևան,Աջափնյակ,45854400,120000,62,0,739587,3,"=""7/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--we7b
2025-07-08,2025-11-01,Երևան,Կենտրոն,61903440,162000,76,0,814518,3,"=""16/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--qlzw
2025-03-05,2025-11-01,Երևան,Դավթաշեն,105000000,274782,195,0,538461,5,"=""5/9""",Բնակարան,https://www.senyak.am/5-senyakanoc-bnakarani-vacharq-davtashenum--q0oc
2024-06-01,2025-11-04,Երևան,Արաբկիր,53114680,139000,45,0,1180326,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--q4r1
2025-10-24,2025-11-03,Երևան,Արաբկիր,39740480,104000,72,0,551951,3,"=""6/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w931
2025-10-14,2025-11-12,Երևան,Նոր Նորք,27894760,73000,60,0,464912,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-5-rd-masivum--weul
2025-10-07,2025-11-04,Երևան,Կենտրոն,57318000,150000,63,0,909809,2,"=""4/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--weqz
2025-06-04,2025-11-04,Երևան,Քանաքեռ Զեյթուն,43943800,115000,81,0,542516,3,"=""13/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-qanaqer-zeytunum--q7gp
2025-10-07,2025-11-03,Երևան,Քանաքեռ Զեյթուն,63049800,165000,70,0,900711,3,"=""13/19""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--we4a
2025-11-04,NA,Երևան,Դավթաշեն,53496800,140000,69,0,775315,3,"=""11/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--wdbs
2025-11-04,NA,Երևան,Արաբկիր,84066400,220000,71,0,1184033,3,"=""8/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--wdbp
2025-11-02,NA,Երևան,Արաբկիր,49675600,130000,64,0,776181,3,"=""12/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-monumentum--wdfz
2024-09-24,2025-11-12,Երևան,Կենտրոն,34390800,90000,40,0,859770,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-kentronum--qxy8
2025-11-04,NA,Երևան,Արաբկիր,54643160,143000,48,0,1138399,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-monumentum--wdb9
2025-11-04,NA,Երևան,Արաբկիր,54643160,143000,48,0,1138399,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-monumentum--wdur
2025-11-02,NA,Երևան,Արաբկիր,34008680,89000,44,0,772924,1,"=""5/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-arabkirum--wd8s
2025-09-29,2025-11-05,Երևան,Արաբկիր,55407400,145000,66,0,839506,3,"=""6/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--w6f8
2025-11-05,NA,Երևան,Կենտրոն,191060000,500000,92,0,2076739,3,"=""3/6""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wd5x
2025-06-28,2025-10-27,Երևան,Նոր Նորք,28659000,75000,53,0,540735,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-2-rd-masivum--q27l
2025-04-01,2025-11-05,Երևան,Կենտրոն,106993600,280000,69,0,1550631,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--qp00
2025-08-08,2025-11-05,Երևան,Արաբկիր,69545840,182000,89,0,781413,4,"=""2/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-komitasum--w4kt
2025-05-23,2025-10-31,Երևան,Նոր Նորք,74513400,195000,91,0,818828,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--qn13
2025-10-06,2025-11-02,Երևան,Կենտրոն,66488880,174000,80,0,831111,3,"=""10/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w6l0
2025-10-06,2025-11-02,Երևան,Կենտրոն,61139200,160000,78,0,783835,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w622
2025-10-30,2025-11-04,Երևան,Արաբկիր,80245200,210000,105,0,764240,3,"=""2/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wd64
2025-07-11,2025-11-01,Երևան,Կենտրոն,105083000,275000,98,0,1072275,3,"=""3/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--ql3n
2025-11-01,NA,Երևան,Մալաթիա Սեբաստիա,34390800,90000,62,0,554690,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wdi0
2025-03-18,2025-11-03,Երևան,Մալաթիա Սեբաստիա,32480200,85000,80,0,406002,3,"=""7/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--qrzz
2025-07-28,2025-11-03,Երևան,Աջափնյակ,40122600,105000,70,0,573180,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-shinararnerum--qt7x
2025-05-14,2025-11-11,Երևան,Արաբկիր,71456440,187000,78,0,916108,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qkcw
2024-10-26,2025-11-04,Երևան,Արաբկիր,47000760,123000,75,0,626676,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qfd4
2025-05-30,2025-10-29,Երևան,Արաբկիր,64960400,170000,120,0,541336,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-komitasum--qnp4
2025-02-17,2025-10-27,Երևան,Կենտրոն,112725400,295000,120,0,939378,3,"=""4/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--q3rn
2024-11-20,2025-11-13,Երևան,Արաբկիր,108139960,283000,124,0,872096,4,"=""3/4""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--qhx3
2025-10-06,2025-11-02,Երևան,Քանաքեռ Զեյթուն,43943800,115000,80,0,549297,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--w62p
2025-05-10,2025-11-03,Երևան,Արաբկիր,63049800,165000,87,0,724710,3,"=""4/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qpdi
2025-10-26,NA,Երևան,Դավթաշեն,41651080,109000,74,0,562852,3,"=""1/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--w9rl
2025-11-02,NA,Երևան,Մալաթիա Սեբաստիա,31715960,83000,65,0,487937,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--wdye
2025-10-24,2025-11-03,Երևան,Արաբկիր,82155800,215000,95,0,864797,3,"=""10/11""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w9bj
2025-06-17,2025-10-29,Երևան,Կենտրոն,91326680,239000,100,0,913266,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--q26a
2024-07-11,2025-11-06,Երևան,Աջափնյակ,38212000,100000,84,0,454904,3,"=""3/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-15-kvartalum--q64v
2025-06-12,2025-11-01,Երևան,Մալաթիա Սեբաստիա,33626560,88000,61,0,551255,2,"=""4/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--q7a0
2025-10-31,NA,Երևան,Արաբկիր,52732560,138000,85,0,620383,4,"=""8/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wddn
2025-03-12,2025-11-02,Երևան,Էրեբունի,29041120,76000,95,0,305696,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-erebunium--qr4i
2025-11-02,NA,Երևան,Նոր Նորք,45472280,119000,81,0,561386,3,"=""2/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-4-rd-masivum--wdfe
2025-10-08,2025-11-02,Երևան,Դավթաշեն,47765000,125000,98,0,487397,5,"=""9/9""",Բնակարան,https://www.senyak.am/5-senyakanoc-bnakarani-vacharq-davtashenum--we6i
2025-10-27,NA,Երևան,Կենտրոն,31715960,83000,65,0,487937,2,"=""8/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w9at
2025-02-07,2025-10-27,Երևան,Կենտրոն,160490400,420000,130,0,1234541,3,"=""4/6""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q3wy
2025-05-02,2025-11-05,Երևան,Ավան,24837800,65000,46,0,539952,1,"=""1/9""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-avanum--qvhs
2025-04-22,2025-10-30,Երևան,Կենտրոն,152848000,400000,120,0,1273733,3,"=""2/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--qszt
2025-09-16,2025-11-05,Երևան,Դավթաշեն,27512640,72000,52,0,529089,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--wgf2
2025-05-27,2025-11-01,Երևան,Կենտրոն,41651080,109000,47,0,886193,2,"=""7/10""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--qnme
2025-07-11,2025-11-02,Երևան,Մալաթիա Սեբաստիա,87887600,230000,100,0,878876,3,"=""6/17""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--ql5h
2025-09-22,2025-11-06,Երևան,Նոր Նորք,20252360,53000,39,0,519291,1,"=""4/5""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-4-rd-masivum--wgsv
2025-10-04,2025-11-05,Երևան,Կենտրոն,103172400,270000,92,0,1121439,3,"=""4/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w6sq
2024-07-08,2025-11-12,Երևան,Աջափնյակ,40122600,105000,93,0,431425,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--qgvi
2025-10-28,NA,Երևան,Մալաթիա Սեբաստիա,47765000,125000,107,0,446401,4,"=""4/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--w923
2025-05-30,2025-10-31,Երևան,Կենտրոն,58464360,153000,80,0,730804,3,"=""9/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--qnpy
2025-11-11,NA,Երևան,Դավթաշեն,59228600,155000,110,0,538441,3,"=""14/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--w1yz
2025-08-18,2025-11-05,Երևան,Արաբկիր,49293480,129000,65,0,758361,3,"=""3/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wq3u
2025-11-02,NA,Երևան,Մալաթիա Սեբաստիա,40122600,105000,70,0,573180,3,"=""1/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wdy9
2025-11-06,NA,Երևան,Շենգավիթ,33626560,88000,76,0,442454,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-3-rd-masum--wdkn
2025-03-05,2025-10-28,Երևան,Կենտրոն,256020400,670000,125,0,2048163,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--q0ot
2025-09-10,2025-11-03,Երևան,Նոր Նորք,42033200,110000,78,0,538887,3,"=""2/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-nor-norqum--wwtv
2025-10-07,2025-11-04,Երևան,Կենտրոն,48147120,126000,81,0,594408,3,"=""10/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--weq5
2025-06-18,2025-10-29,Երևան,Արաբկիր,55407400,145000,95,0,583235,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--q21o
2024-11-18,2025-11-02,Երևան,Արաբկիր,27130520,71000,35,0,775157,2,"=""14/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qh6j
2025-10-07,2025-10-27,Երևան,Կենտրոն,64960400,170000,60,0,1082673,1,"=""6/6""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-kentronum--w6t8
2025-05-31,2025-11-03,Երևան,Կենտրոն,61139200,160000,75,0,815189,2,"=""10/21""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--qnky
2024-05-03,2025-10-31,Երևան,Մալաթիա Սեբաստիա,33244440,87000,53,0,627253,2,"=""3/23""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-malatia-sebastiayum--lrr
2025-06-08,2025-10-31,Երևան,Քանաքեռ Զեյթուն,27894760,73000,48,0,581140,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-zeytunum--q7fk
2025-04-23,2025-10-30,Երևան,Քանաքեռ Զեյթուն,51586200,135000,99,0,521072,4,"=""1/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--qs3l
2025-07-07,2025-10-30,Երևան,Շենգավիթ,51586200,135000,87,0,592944,3,"=""2/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-hayreniqum--qlh5
2025-05-27,2025-11-05,Երևան,Շենգավիթ,38976240,102000,70,0,556803,2,"=""1/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-3-rd-masum--qnm1
2025-11-11,NA,Երևան,Արաբկիր,57318000,150000,66,0,868454,3,"=""1/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w1f0
2025-10-04,2025-10-31,Երևան,Էրեբունի,59228600,155000,78,0,759341,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-areshum--w6s8
