Հրապարակվել է,Թարմացվել է,Մարզ,Համայնք,Գին (֏),Գին ($),Տան մակերես (մ²),Հողատարածքի մակերես (մ²),մ² գին (֏),Սենյակներ,Հարկ,Տեսակ,Հղում
07/10/2025,18/10/2025,Երևան,Արաբկիր,66488880,174000,90,0,738765.0,3,"=""9/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wew2
27/08/2025,18/10/2025,Երևան,Մալաթիա Սեբաստիա,46618640,122000,83,0,561670.0,3,"=""2/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--wwdf
17/10/2025,,Երևան,Կենտրոն,43179560,113000,54,0,799621.0,3,"=""3/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wesl
18/07/2025,17/10/2025,Երևան,Արաբկիր,78334600,205000,69,0,1135284.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--qteh
04/08/2025,17/10/2025,Երևան,Կենտրոն,95530000,250000,100,0,955300.0,3,"=""7/10""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w4u0
23/10/2025,,Կոտայք,Քասախ գյուղ,21780840,57000,50,0,435616.0,2,"=""1/2""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-qasaxum--w9mo
24/08/2025,10/10/2025,Երևան,Արաբկիր,46618640,122000,60,0,776977.0,2,"=""4/4""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--wwqc
22/10/2025,,Երևան,Մալաթիա Սեբաստիա,190000,497,89,0,2134.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--w9ch
06/11/2025,,Երևան,Ավան,35155040,92000,82,0,428720.0,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--wd21
09/10/2025,,Երևան,Արաբկիր,74513400,195000,72,0,1034908.0,4,"=""5/6""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-komitasum--we1m
14/10/2025,,Երևան,Կենտրոն,61139200,160000,76,0,804463.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--wejt
16/04/2025,11/10/2025,Երևան,Արաբկիր,57318000,150000,96,0,597062.0,4,"=""14/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--qale
22/10/2025,,Երևան,Մալաթիա Սեբաստիա,84000,219,76,0,1105.0,3,"=""2/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-bangladeshum--w9fv
08/01/2025,22/10/2025,Երևան,Ավան,48911360,128000,57,0,858094.0,2,"=""12/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--qj87
16/08/2024,11/10/2025,Երևան,Արաբկիր,137563200,360000,103,0,1335565.0,4,"=""2/10""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--q9oy
18/06/2024,17/10/2025,Երևան,Դավթաշեն,68781600,180000,74,0,929481.0,3,"=""14/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--qwww
31/10/2024,21/10/2025,Երևան,Ավան,49675600,130000,90,0,551951.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--qf0r
17/10/2025,,Երևան,Աջափնյակ,50439840,132000,100,0,504398.0,3,"=""6/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--wen3
18/10/2025,,Երևան,Ավան,32480200,85000,58,0,560003.0,2,"=""6/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--we2z
22/10/2024,20/10/2025,Երևան,Աջափնյակ,49675600,130000,58,0,856475.0,2,"=""4/12""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-shinararnerum--q8pn
05/05/2025,15/10/2025,Երևան,Արաբկիր,114636000,300000,140,0,818828.0,4,"=""6/8""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--qv0n
27/09/2024,20/10/2025,Երևան,Աջափնյակ,40122600,105000,79,0,507881.0,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-halabyanum--qx36
17/10/2025,,Երևան,Ավան,28659000,75000,57,0,502789.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--wekm
15/10/2025,27/10/2025,Երևան,Արաբկիր,50439840,132000,60,0,840664.0,3,"=""13/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--we05
15/10/2025,,Երևան,Արաբկիր,53114680,139000,80,0,663933.0,3,"=""12/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--we0o
18/09/2025,03/10/2025,Երևան,Արաբկիր,57318000,150000,76,0,754184.0,3,"=""4/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--wguw
09/10/2025,14/10/2025,Երևան,Նոր Նորք,27894760,73000,51,0,546956.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-2-rd-masivum--wed7
13/10/2025,17/10/2025,Երևան,Քանաքեռ Զեյթուն,52732560,138000,52,0,1014087.0,2,"=""12/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wezb
24/09/2025,20/10/2025,Երևան,Արաբկիր,55407400,145000,58,0,955300.0,2,"=""1/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wgti
01/10/2025,17/10/2025,Երևան,Մալաթիա Սեբաստիա,48911360,128000,50,0,978227.0,2,"=""14/15""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-leningradyanum--w6jy
22/05/2025,18/10/2025,Երևան,Արաբկիր,45854400,120000,62,0,739587.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--qngb
17/10/2025,,Երևան,Ավան,27512640,72000,56,0,491297.0,2,"=""3/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wevq
09/10/2025,16/10/2025,Երևան,Արաբկիր,42797440,112000,65,0,658422.0,2,"=""7/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--we1o
20/09/2025,17/10/2025,Երևան,Կենտրոն,51586200,135000,98,0,526389.0,4,"=""13/13""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-kentronum--wgp9
09/10/2025,,Երևան,Արաբկիր,74513400,195000,72,0,1034908.0,4,"=""5/6""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-komitasum--we10
25/03/2025,11/10/2025,Երևան,Արաբկիր,35155040,92000,63,0,558016.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qpgi
29/01/2024,09/10/2025,Երևան,Արաբկիր,68399480,179000,106,0,645278.0,3,"=""1/3""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--spp
30/06/2025,25/10/2025,Երևան,Աջափնյակ,40122600,105000,65,0,617270.0,2,"=""15/18""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-halabyanum--q2ta
12/01/2025,22/10/2025,Երևան,Նոր Նորք,45854400,120000,79,0,580435.0,3,"=""8/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-nor-norqum--qjbu
11/10/2025,,Երևան,Շենգավիթ,84066400,220000,62,0,1355909.0,3,"=""18/22""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-hayreniqum--weyt
30/08/2025,22/10/2025,Երևան,Արաբկիր,37447760,98000,47,0,796760.0,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wwhf
26/08/2025,22/10/2025,Երևան,Արաբկիր,65000000,170103,100,0,650000.0,3,"=""5/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--ww60
24/10/2024,05/11/2025,Երևան,Արաբկիր,143295000,375000,204,0,702426.0,4,"=""10/15""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--q8te
02/10/2025,,Երևան,Ավան,35537160,93000,82,0,433380.0,3,"=""9/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--w637
15/04/2025,13/10/2025,Երևան,Արաբկիր,59228600,155000,63,0,940136.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--qasn
31/01/2025,17/10/2025,Երևան,Արաբկիր,74513400,195000,114,0,653626.0,4,"=""12/14""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--qbhe
02/10/2025,15/10/2025,Երևան,Կենտրոն,56171640,147000,60,0,936194.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w6bo
13/03/2025,21/10/2025,Երևան,Նորք Մարաշ,33244440,87000,85,0,391111.0,3,"=""13/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-norq-marashum--qrqy
20/10/2025,,Երևան,Արաբկիր,73367040,192000,113,0,649265.0,4,"=""3/14""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--w9qi
17/10/2025,,Կոտայք,Մայակովսկի գյուղ,29805360,78000,66,0,451596.0,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq--wen4
02/09/2025,03/10/2025,Երևան,Դավթաշեն,47765000,125000,97,0,492422.0,3,"=""7/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-davtashenum--wwu6
04/06/2025,20/10/2025,Երևան,Մալաթիա Սեբաստիա,32480200,85000,75,0,433069.0,3,"=""2/3""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-malatiayum--q76t
15/10/2025,,Երևան,Դավթաշեն,36301400,95000,42,0,864319.0,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--we03
15/10/2025,,Երևան,Մալաթիա Սեբաստիա,89798200,235000,93,0,965572.0,3,"=""12/15""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-leningradyanum--we0b
13/12/2024,07/10/2025,Երևան,Կենտրոն,221629600,580000,160,0,1385185.0,7,"=""7/9""",Բնակարան,https://www.senyak.am/7-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--qzn8
17/10/2025,,Երևան,Նոր Նորք,31333840,82000,86,0,364346.0,3,"=""3/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-8-rd-masivum--wekf
08/03/2024,15/10/2025,Երևան,Արաբկիր,58464360,153000,95,0,615414.0,3,"=""6/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--n4h
17/10/2025,,Երևան,Նոր Նորք,34390800,90000,67,0,513295.0,2,"=""1/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-6-rd-masivum--wekd
17/10/2025,,Երևան,Աջափնյակ,31333840,82000,80,0,391673.0,3,"=""16/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-ajapnyakum--weva
16/06/2025,18/10/2025,Երևան,Արաբկիր,68781600,180000,71,0,968754.0,3,"=""12/18""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--q2ws
25/02/2025,10/10/2025,Երևան,Դավթաշեն,61139200,160000,120,0,509493.0,4,"=""10/12""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--q5bz
15/04/2025,08/10/2025,Երևան,Կենտրոն,40122600,105000,68,0,590038.0,2,"=""9/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--qav2
01/09/2025,25/09/2025,Երևան,Քանաքեռ Զեյթուն,89798200,235000,126,0,712684.0,4,"=""7/8""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-zeytunum--wwms
24/12/2024,10/10/2025,Երևան,Կենտրոն,112725400,295000,110,0,1024776.0,3,"=""3/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--qm5h
26/10/2024,09/10/2025,Երևան,Կենտրոն,112725400,295000,60,0,1878756.0,3,"=""4/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--qfes
11/10/2024,06/11/2025,Երևան,Արաբկիր,63049800,165000,82,0,768900.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qive
12/10/2025,,Երևան,Մալաթիա Սեբաստիա,31333840,82000,58,0,540238.0,2,"=""2/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-malatia-sebastiayum--wehh
02/10/2025,,Երևան,Արաբկիր,53114680,139000,84,0,632317.0,3,"=""12/14""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--w65q
18/08/2025,22/10/2025,Երևան,Արաբկիր,61139200,160000,98,0,623869.0,4,"=""5/7""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--wq3c
10/02/2025,16/10/2025,Երևան,Նոր Նորք,24837800,65000,52,0,477650.0,1,"=""8/9""",Բնակարան,https://www.senyak.am/1-senyakanoc-bnakarani-vacharq-8-rd-masivum--q3dt
14/10/2025,,Երևան,Դավթաշեն,35155040,92000,42,0,837024.0,2,"=""5/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-davtashenum--we35
14/10/2025,,Երևան,Արաբկիր,54261040,142000,86,0,630942.0,4,"=""4/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-arabkirum--we31
30/06/2025,17/10/2025,Երևան,Ավան,40504720,106000,80,0,506309.0,3,"=""8/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-avanum--q2le
02/10/2024,17/10/2025,Երևան,Քանաքեռ Զեյթուն,66871000,175000,132,0,506598.0,4,"=""4/7""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-zeytunum--qi4u
23/09/2024,17/10/2025,Երևան,Արաբկիր,61139200,160000,82,0,745600.0,3,"=""5/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-arabkirum--qxd7
14/10/2025,,Երևան,Արաբկիր,57318000,150000,100,0,573180.0,5,"=""4/5""",Բնակարան,https://www.senyak.am/5-senyakanoc-bnakarani-vacharq-arabkirum--web1
20/10/2025,,Երևան,Կենտրոն,33053380,86500,40,0,826334.0,2,"=""5/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--w9w4
18/03/2025,21/10/2025,Երևան,Կենտրոն,145205600,380000,108,0,1344496.0,3,"=""8/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--qrmc
01/09/2025,03/10/2025,Երևան,Նոր Նորք,31715960,83000,92,0,344738.0,4,"=""8/9""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-8-rd-masivum--wwzj
03/10/2025,13/10/2025,Երևան,Արաբկիր,45854400,120000,55,0,833716.0,2,"=""5/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--w6r1
17/10/2025,,Երևան,Նոր Նորք,33244440,87000,78,0,426210.0,3,"=""5/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-nor-norqum--wene
09/10/2025,14/10/2025,Երևան,Մալաթիա Սեբաստիա,34390800,90000,68,0,505747.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-bangladeshum--wed5
17/10/2025,,Երևան,Նոր Նորք,36301400,95000,85,0,427075.0,3,"=""11/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-1-in-masivum--wek7
11/03/2025,17/10/2025,Երևան,Նոր Նորք,32480200,85000,64,0,507503.0,3,"=""11/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-1-in-masivum--q07w
15/10/2025,,Երևան,Արաբկիր,58464360,153000,95,0,615414.0,3,"=""6/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--we0e
17/10/2025,,Երևան,Նոր Նորք,31333840,82000,78,0,401715.0,3,"=""2/9""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-8-rd-masivum--wek4
17/10/2025,,Երևան,Նոր Նորք,31333840,82000,80,0,391673.0,3,"=""7/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wevp
17/10/2025,,Երևան,Արաբկիր,37829880,99000,47,0,804891.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wev0
10/10/2025,17/10/2025,Երևան,Արաբկիր,57318000,150000,50,0,1146360.0,2,"=""2/8""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--we8x
07/10/2025,16/10/2025,Երևան,Նոր Նորք,42797440,112000,98,0,436708.0,3,"=""10/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-5-rd-masivum--wewf
13/10/2025,18/10/2025,Երևան,Ավան,32480200,85000,40,0,812005.0,2,"=""5/7""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-avanum--wemv
14/10/2025,18/10/2025,Երևան,Արաբկիր,72602800,190000,88,0,825031.0,4,"=""3/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--weu7
18/07/2025,17/10/2025,Երևան,Արաբկիր,47765000,125000,58,0,823534.0,2,"=""4/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--qteo
01/04/2025,08/10/2025,Երևան,Արաբկիր,81009440,212000,90,0,900104.0,4,"=""3/5""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-komitasum--qp0n
18/02/2025,08/10/2025,Երևան,Կենտրոն,50821960,133000,58,0,876240.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--q3km
19/02/2025,27/10/2025,Երևան,Աջափնյակ,30569600,80000,63,0,485231.0,2,"=""6/16""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-ajapnyakum--q5w5
23/06/2025,04/10/2025,Երևան,Շենգավիթ,28659000,75000,50,0,573180.0,3,"=""7/7""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-shengavitum--q2zt
28/04/2025,10/10/2025,Երևան,Արաբկիր,105083000,275000,115,0,913765.0,4,"=""13/18""",Բնակարան,https://www.senyak.am/4-senyakanoc-norakaruyc-bnakarani-vacharq-komitasum--qvgg
31/12/2023,27/10/2025,Երևան,Արաբկիր,40122600,105000,67,0,598844.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-komitasum--aos
11/12/2024,11/10/2025,Երևան,Կենտրոն,45854400,120000,61,0,751711.0,2,"=""3/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--qz03
25/07/2024,06/10/2025,Երևան,Կենտրոն,104318760,273000,78,0,1337420.0,2,"=""4/14""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-kentronum--q6th
09/07/2024,11/10/2025,Երևան,Արաբկիր,103172400,270000,104,0,992042.0,3,"=""9/19""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--qgn8
14/10/2024,15/10/2025,Երևան,Արաբկիր,74513400,195000,72,0,1034908.0,3,"=""5/6""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-komitasum--q84o
07/06/2024,23/10/2025,Երևան,Դավթաշեն,64960400,170000,78,0,832825.0,3,"=""16/16""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-davtashenum--qqen
19/10/2024,13/10/2025,Երևան,Կենտրոն,38212000,100000,50,0,764240.0,2,"=""7/9""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-kentronum--q8h6
15/10/2025,,Երևան,Արաբկիր,37829880,99000,47,0,804891.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-arabkirum--wepf
02/08/2025,17/10/2025,Երևան,Կենտրոն,54261040,142000,57,0,951948.0,3,"=""2/4""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--w4hu
30/06/2025,17/10/2025,Երևան,Կենտրոն,122278400,320000,70,0,1746834.0,3,"=""2/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-kentronum--q2lk
07/10/2025,15/10/2025,Երևան,Աջափնյակ,30951720,81000,52,0,595225.0,2,"=""3/7""",Բնակարան,https://www.senyak.am/2-senyakanoc-norakaruyc-bnakarani-vacharq-ajapnyakum--weqb
11/09/2025,05/11/2025,Երևան,Նոր Նորք,պայմանական,negotiable,93,0,,4,"=""10/16""",Բնակարան,https://www.senyak.am/4-senyakanoc-bnakarani-vacharq-5-rd-masivum--wgql
29/08/2025,07/10/2025,Երևան,Արաբկիր,68781600,180000,80,0,859770.0,3,"=""6/12""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--wwf9
26/11/2024,23/10/2025,Երևան,Արաբկիր,51586200,135000,60,0,859770.0,3,"=""1/5""",Բնակարան,https://www.senyak.am/3-senyakanoc-norakaruyc-bnakarani-vacharq-arabkirum--qodm
04/11/2025,,Երևան,Քանաքեռ Զեյթուն,45854400,120000,83,0,552462.0,3,"=""13/13""",Բնակարան,https://www.senyak.am/3-senyakanoc-bnakarani-vacharq-zeytunum--wdb8
14/10/2025,,Երևան,Ավան,28659000,75000,57,0,502789.0,2,"=""2/5""",Բնակարան,https://www.senyak.am/2-senyakanoc-bnakarani-vacharq-avanum--weuj
